time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
13-10-2023 11:26:00,19692.45,19694.80,19689.85,19694.00,0.00,0,0,0,0
13-10-2023 11:27:00,19694.65,19695.10,19692.90,19692.90,0.00,0,0,0,0
13-10-2023 11:28:00,19693.70,19696.45,19691.75,19695.80,0.00,0,0,0,0
13-10-2023 11:29:00,19695.75,19696.50,19692.75,19693.35,0.00,0,0,0,0
13-10-2023 11:30:00,19694.35,19695.25,19692.05,19692.30,0.00,0,0,0,0
13-10-2023 11:31:00,19693.75,19694.00,19688.60,19688.60,0.00,0,0,0,0
13-10-2023 11:32:00,19689.65,19690.15,19686.65,19687.65,0.00,0,0,0,0
13-10-2023 11:33:00,19689.00,19691.90,19687.60,19691.00,0.00,0,0,0,0
13-10-2023 11:34:00,19692.40,19694.80,19690.15,19692.45,0.00,0,0,0,0
13-10-2023 11:35:00,19693.90,19696.00,19692.15,19694.25,0.00,0,0,0,0
13-10-2023 11:36:00,19696.30,19699.25,19693.55,19697.00,0.00,0,0,0,0
13-10-2023 11:37:00,19698.60,19700.50,19696.30,19699.10,0.00,0,0,0,0
13-10-2023 11:38:00,19700.60,19700.90,19696.55,19697.65,0.00,0,0,0,0
13-10-2023 11:39:00,19699.65,19699.65,19696.15,19696.40,0.00,0,0,0,0
13-10-2023 11:40:00,19698.90,19699.00,19695.65,19695.65,0.00,0,0,0,0
13-10-2023 11:41:00,19698.15,19698.15,19693.70,19693.85,0.00,0,0,0,0
13-10-2023 11:42:00,19696.90,19697.80,19693.95,19694.65,0.00,0,0,0,0
13-10-2023 11:43:00,19697.65,19697.65,19691.85,19691.85,0.00,0,0,0,0
13-10-2023 11:44:00,19693.90,19695.65,19692.70,19693.60,0.00,0,0,0,0
13-10-2023 11:45:00,19695.50,19695.50,19691.35,19693.85,0.00,0,0,0,0
13-10-2023 11:46:00,19696.05,19698.75,19694.55,19695.95,0.00,0,0,0,0
13-10-2023 11:47:00,19697.95,19700.30,19695.65,19695.65,0.00,0,0,0,0
13-10-2023 11:48:00,19698.70,19698.70,19694.45,19694.95,0.00,0,0,0,0
13-10-2023 11:49:00,19697.55,19697.55,19693.10,19693.50,0.00,0,0,0,0
13-10-2023 11:50:00,19694.35,19695.95,19692.45,19692.70,0.00,0,0,0,0
13-10-2023 11:51:00,19695.35,19695.35,19691.65,19691.65,0.00,0,0,0,0
13-10-2023 11:52:00,19694.40,19694.40,19690.35,19690.35,0.00,0,0,0,0
13-10-2023 11:53:00,19692.45,19699.20,19691.40,19697.45,0.00,0,0,0,0
13-10-2023 11:54:00,19700.15,19702.65,19698.20,19698.60,0.00,0,0,0,0
