time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
09-10-2023 13:48:00,19521.20,19523.15,19520.55,19522.75,0.00,0,0,0,0
09-10-2023 13:49:00,19522.25,19525.00,19519.75,19522.55,0.00,0,0,0,0
09-10-2023 13:50:00,19522.50,19524.05,19521.90,19522.50,0.00,0,0,0,0
09-10-2023 13:51:00,19522.65,19525.50,19521.80,19523.05,0.00,0,0,0,0
09-10-2023 13:52:00,19522.95,19526.75,19522.35,19525.90,0.00,0,0,0,0
09-10-2023 13:53:00,19526.20,19526.75,19522.00,19523.30,0.00,0,0,0,0
09-10-2023 13:54:00,19523.05,19525.55,19516.00,19516.35,0.00,0,0,0,0
09-10-2023 13:55:00,19516.60,19523.65,19515.05,19523.65,0.00,0,0,0,0
09-10-2023 13:56:00,19523.10,19524.15,19521.65,19522.60,0.00,0,0,0,0
09-10-2023 13:57:00,19523.05,19524.00,19521.05,19521.05,0.00,0,0,0,0
09-10-2023 13:58:00,19522.45,19523.15,19518.05,19520.25,0.00,0,0,0,0
09-10-2023 13:59:00,19520.55,19520.55,19515.95,19517.25,0.00,0,0,0,0
09-10-2023 14:00:00,19517.00,19519.15,19516.10,19516.40,0.00,0,0,0,0
09-10-2023 14:01:00,19516.10,19516.10,19510.00,19514.35,0.00,0,0,0,0
09-10-2023 14:02:00,19515.15,19517.65,19514.20,19516.90,0.00,0,0,0,0
09-10-2023 14:03:00,19517.00,19520.20,19516.10,19518.55,0.00,0,0,0,0
09-10-2023 14:04:00,19517.75,19519.70,19515.80,19516.65,0.00,0,0,0,0
09-10-2023 14:05:00,19516.45,19516.45,19512.45,19514.85,0.00,0,0,0,0
09-10-2023 14:06:00,19515.05,19519.40,19513.35,19519.40,0.00,0,0,0,0
09-10-2023 14:07:00,19519.15,19520.25,19510.75,19510.95,0.00,0,0,0,0
09-10-2023 14:08:00,19510.30,19512.65,19507.50,19510.50,0.00,0,0,0,0
09-10-2023 14:09:00,19510.30,19514.05,19509.25,19514.05,0.00,0,0,0,0
09-10-2023 14:10:00,19513.70,19514.10,19508.85,19510.50,0.00,0,0,0,0
09-10-2023 14:11:00,19510.40,19517.60,19510.15,19517.60,0.00,0,0,0,0
09-10-2023 14:12:00,19517.45,19519.20,19515.40,19517.40,0.00,0,0,0,0
09-10-2023 14:13:00,19516.85,19518.55,19513.75,19514.75,0.00,0,0,0,0
09-10-2023 14:14:00,19514.50,19516.05,19513.05,19513.20,0.00,0,0,0,0
09-10-2023 14:15:00,19514.40,19515.95,19511.10,19512.10,0.00,0,0,0,0
09-10-2023 14:16:00,19511.70,19513.05,19508.50,19509.85,0.00,0,0,0,0
09-10-2023 14:17:00,19510.35,19510.55,19505.10,19505.50,0.00,0,0,0,0
09-10-2023 14:18:00,19505.45,19505.45,19501.85,19501.85,0.00,0,0,0,0
